color,bestColor,contrast,compliance
#300020,#ffff00,17.06,AAA
#300030,#ffff00,16.74,AAA
#300040,#ffff00,16.3,AAA
#300050,#ffff00,15.75,AAA
#300060,#ffff00,15.11,AAA
#300070,#ffff00,14.38,AAA
#300080,#ffff00,13.61,AAA
#300090,#ffff00,12.8,AAA
#3000a0,#ffff00,11.97,AAA
#3000b0,#ffff00,11.16,AAA
#3000c0,#ffff00,10.36,AAA
#3000d0,#ffff00,9.6,AAA
#3000e0,#ffff00,8.88,AAA
#3000f0,#ffff00,8.2,AAA
#301000,#ffff00,16.3,AAA
#301010,#ffff00,16.2,AAA
#301020,#ffff00,16.02,AAA
#301030,#ffff00,15.74,AAA
#301040,#ffff00,15.35,AAA
#301050,#ffff00,14.86,AAA
#301060,#ffff00,14.29,AAA
#301070,#ffff00,13.64,AAA
#301080,#ffff00,12.94,AAA
#301090,#ffff00,12.2,AAA
#3010a0,#ffff00,11.45,AAA
#3010b0,#ffff00,10.71,AAA
#3010c0,#ffff00,9.97,AAA
#3010d0,#ffff00,9.27,AAA
#3010e0,#ffff00,8.59,AAA
#3010f0,#ffff00,7.96,AAA
#302000,#ffff00,14.68,AAA
#302010,#ffff00,14.6,AAA
#302020,#ffff00,14.45,AAA
#302030,#ffff00,14.22,AAA
#302040,#ffff00,13.91,AAA
#302050,#ffff00,13.5,AAA
#302060,#ffff00,13.03,AAA
#302070,#ffff00,12.49,AAA
#302080,#ffff00,11.9,AAA
#302090,#ffff00,11.27,AAA
#3020a0,#ffff00,10.63,AAA
#3020b0,#ffff00,9.98,AAA
#3020c0,#ffff00,9.34,AAA
#3020d0,#ffff00,8.72,AAA
#3020e0,#ffff00,8.12,AAA
#3020f0,#ffff00,7.55,AAA
#303000,#ffff00,12.63,AAA
#303010,#ffff00,12.57,AAA
#303020,#ffff00,12.46,AAA
#303030,#ffff00,12.29,AAA
#303040,#ffff00,12.05,AAA
#303050,#ffff00,11.75,AAA
#303060,#ffff00,11.39,AAA
#303070,#ffff00,10.97,AAA
#303080,#ffff00,10.51,AAA
#303090,#ffff00,10.02,AAA
#3030a0,#ffff00,9.51,AAA
#3030b0,#ffff00,8.99,AAA
#3030c0,#ffff00,8.47,AAA
#3030d0,#ffff00,7.95,AAA
#3030e0,#ffff00,7.45,AAA
#3030f0,#ffff00,6.97,AA
#304000,#ffff00,10.52,AAA
#304010,#ffff00,10.48,AAA
#304020,#ffff00,10.4,AAA
#304030,#ffff00,10.28,AAA
#304040,#ffff00,10.12,AAA
#304050,#ffff00,9.9,AAA
#304060,#ffff00,9.64,AAA
#304070,#ffff00,9.34,AAA
#304080,#ffff00,9.01,AAA
#304090,#ffff00,8.65,AAA
#3040a0,#ffff00,8.26,AAA
#3040b0,#ffff00,7.87,AAA
#3040c0,#ffff00,7.46,AAA
#3040d0,#ffff00,7.06,AAA
#3040e0,#ffff00,6.66,AA
#3040f0,#ffff00,6.27,AA
#305000,#ffff00,8.6,AAA
#305010,#ffff00,8.57,AAA
#305020,#ffff00,8.52,AAA
#305030,#ffff00,8.44,AAA
#305040,#ffff00,8.33,AAA
#305050,#ffff00,8.19,AAA
#305060,#ffff00,8.01,AAA
#305070,#ffff00,7.8,AAA
#305080,#ffff00,7.57,AAA
#305090,#ffff00,7.31,AAA
#3050a0,#ffff00,7.03,AAA
#3050b0,#ffff00,6.74,AA
#3050c0,#ffff00,6.44,AA
#3050d0,#ffff00,6.14,AA
#3050e0,#ffff00,5.84,AA
#3050f0,#ffff00,5.54,AA
#306000,#ffff00,6.99,AA
#306010,#ffff00,6.97,AA
#306020,#ffff00,6.94,AA
#306030,#ffff00,6.88,AA
#306040,#ffff00,6.81,AA
#306050,#ffff00,6.71,AA
#306060,#ffff00,6.59,AA
#306070,#ffff00,6.45,AA
#306080,#ffff00,6.29,AA
#306090,#ffff00,6.11,AA
#3060a0,#ffff00,5.91,AA
#3060b0,#ffff00,5.71,AA
#3060c0,#ffff00,5.49,AA
#3060d0,#ffff00,5.27,AA
#3060e0,#ffff00,5.05,AA
#3060f0,#ffff00,4.82,AA
#307000,#ffff00,5.68,AA
#307010,#ffff00,5.67,AA
#307020,#ffff00,5.65,AA
#307030,#ffff00,5.61,AA
#307040,#ffff00,5.56,AA
#307050,#ffff00,5.49,AA
#307060,#ffff00,5.41,AA
#307070,#ffff00,5.32,AA
#307080,#ffff00,5.21,AA
#307090,#ffff00,5.08,AA
#3070a0,#ffff00,4.95,AA
#3070b0,#ffff00,4.8,AA
#3070c0,#ffff00,4.65,AA
#3070d0,#ffff00,4.49,None
#3070e0,#ffff00,4.33,None
#3070f0,#ffff00,4.16,None
#308000,#ffff00,4.64,AA
#308010,#ffff00,4.63,AA
#308020,#ffff00,4.62,AA
#308030,#ffff00,4.59,AA
#308040,#ffff00,4.56,AA
#308050,#ffff00,4.52,AA
#308060,#ffff00,4.46,None
#308070,#ffff00,4.4,None
#308080,#ffff00,4.32,None
#308090,#ffff00,4.24,None
#3080a0,#ffff00,4.14,None
#3080b0,#ffff00,4.04,None
#3080c0,#ffff00,3.93,None
#3080d0,#ffff00,3.82,None
#3080e0,#ffff00,3.7,None
#3080f0,#ffff00,3.57,None
#309000,#ffff00,3.82,None
#309010,#ffff00,3.82,None
#309020,#ffff00,3.81,None
#309030,#ffff00,3.79,None
#309040,#ffff00,3.77,None
#309050,#ffff00,3.74,None
#309060,#ffff00,3.7,None
#309070,#ffff00,3.66,None
#309080,#ffff00,3.6,None
#309090,#ffff00,3.54,None
#3090a0,#ffff00,3.48,None
#3090b0,#ffff00,3.41,None
#3090c0,#ffff00,3.33,None
#3090d0,#ffff00,3.25,None
#3090e0,#ffff00,3.16,None
#3090f0,#ffff00,3.07,None
#30a000,#ffff00,3.18,None
#30a010,#ffff00,3.17,None
#30a020,#ffff00,3.17,None
#30a030,#ffff00,3.16,None
#30a040,#ffff00,3.14,None
#30a050,#ffff00,3.12,None
#30a060,#ffff00,3.09,None
#30a070,#ffff00,3.06,None
#30a080,#ffff00,3.02,None
#30a090,#ffff00,2.98,None
#30a0a0,#ffff00,2.94,None
#30a0b0,#ffff00,2.88,None
#30a0c0,#ffff00,2.83,None
#30a0d0,#ffff00,2.77,None
#30a0e0,#ffff00,2.7,None
#30a0f0,#ffff00,2.64,None
#30b000,#ffff00,2.67,None
#30b010,#ffff00,2.66,None
#30b020,#ffff00,2.66,None
#30b030,#ffff00,2.65,None
#30b040,#ffff00,2.64,None
#30b050,#ffff00,2.62,None
#30b060,#ffff00,2.61,None
#30b070,#ffff00,2.58,None
#30b080,#ffff00,2.56,None
#30b090,#ffff00,2.53,None
#30b0a0,#ffff00,2.49,None
#30b0b0,#ffff00,2.46,None
#30b0c0,#ffff00,2.42,None
#30b0d0,#ffff00,2.37,None
#30b0e0,#ffff00,2.32,None
#30b0f0,#ffff00,2.28,None
#30c000,#ffff00,2.26,None
#30c010,#ffff00,2.25,None
#30c020,#ffff00,2.25,None
#30c030,#ffff00,2.25,None
#30c040,#ffff00,2.24,None
#30c050,#ffff00,2.23,None
#30c060,#ffff00,2.21,None
#30c070,#ffff00,2.2,None
#30c080,#ffff00,2.18,None
#30c090,#ffff00,2.16,None
#30c0a0,#ffff00,2.13,None
#30c0b0,#ffff00,2.1,None
#30c0c0,#ffff00,2.07,None
#30c0d0,#ffff00,2.04,None
#30c0e0,#ffff00,2.01,None
#30c0f0,#ffff00,1.97,None
#30d000,#ffff00,1.93,None
#30d010,#ffff00,1.93,None
#30d020,#ffff00,1.92,None
#30d030,#ffff00,1.92,None
#30d040,#ffff00,1.91,None
#30d050,#ffff00,1.91,None
#30d060,#ffff00,1.9,None
#30d070,#ffff00,1.88,None
#30d080,#ffff00,1.87,None
#30d090,#ffff00,1.85,None
#30d0a0,#ffff00,1.84,None
#30d0b0,#ffff00,1.81,None
#30d0c0,#ffff00,1.79,None
#30d0d0,#ffff00,1.77,None
#30d0e0,#ffff00,1.74,None
#30d0f0,#ffff00,1.71,None
#30e000,#ff00ff,1.76,None
#30e010,#ff00ff,1.76,None
#30e020,#ff00ff,1.76,None
#30e030,#ff00ff,1.77,None
#30e040,#ff00ff,1.77,None
#30e050,#ff00ff,1.78,None
#30e060,#ff00ff,1.79,None
#30e070,#ff00ff,1.8,None
#30e080,#ff00ff,1.81,None
#30e090,#ff00ff,1.82,None
#30e0a0,#ff00ff,1.84,None
#30e0b0,#ff00ff,1.85,None
#30e0c0,#ff00ff,1.87,None
#30e0d0,#ff00ff,1.9,None
#30e0e0,#ff00ff,1.92,None
#30e0f0,#ff00ff,1.95,None
#30f000,#ff00ff,2.03,None
#30f010,#ff00ff,2.03,None
#30f020,#ff00ff,2.03,None
#30f030,#ff00ff,2.04,None
#30f040,#ff00ff,2.04,None
#30f050,#ff00ff,2.05,None
#30f060,#ff00ff,2.05,None
#30f070,#ff00ff,2.06,None
#30f080,#ff00ff,2.08,None
#30f090,#ff00ff,2.09,None
#30f0a0,#ff00ff,2.11,None
#30f0b0,#ff00ff,2.12,None
#30f0c0,#ff00ff,2.14,None
#30f0d0,#ff00ff,2.17,None
#30f0e0,#ff00ff,2.19,None
#30f0f0,#ff00ff,2.22,None
#400000,#ffff00,16.06,AAA
#400010,#ffff00,15.96,AAA
#400020,#ffff00,15.79,AAA
#400030,#ffff00,15.51,AAA
#400040,#ffff00,15.14,AAA
#400050,#ffff00,14.66,AAA
#400060,#ffff00,14.1,AAA
#400070,#ffff00,13.47,AAA
#400080,#ffff00,12.78,AAA
#400090,#ffff00,12.07,AAA
#4000a0,#ffff00,11.33,AAA
#4000b0,#ffff00,10.6,AAA
#4000c0,#ffff00,9.88,AAA
#4000d0,#ffff00,9.19,AAA
#4000e0,#ffff00,8.52,AAA
#4000f0,#ffff00,7.9,AAA
#401000,#ffff00,15.13,AAA
#401010,#ffff00,15.05,AAA
#401020,#ffff00,14.89,AAA
#401030,#ffff00,14.65,AAA
#401040,#ffff00,14.31,AAA
#401050,#ffff00,13.89,AAA
#401060,#ffff00,13.39,AAA
#401070,#ffff00,12.81,AAA
#401080,#ffff00,12.19,AAA
#401090,#ffff00,11.54,AAA
#4010a0,#ffff00,10.87,AAA
#4010b0,#ffff00,10.19,AAA
#4010c0,#ffff00,9.52,AAA
#4010d0,#ffff00,8.88,AAA
#4010e0,#ffff00,8.26,AAA
#4010f0,#ffff00,7.67,AAA
#402000,#ffff00,13.73,AAA
#402010,#ffff00,13.66,AAA
#402020,#ffff00,13.53,AAA
#402030,#ffff00,13.33,AAA
#402040,#ffff00,13.05,AAA
#402050,#ffff00,12.7,AAA
#402060,#ffff00,12.27,AAA
#402070,#ffff00,11.79,AAA
#402080,#ffff00,11.26,AAA
#402090,#ffff00,10.7,AAA
#4020a0,#ffff00,10.12,AAA
#4020b0,#ffff00,9.53,AAA
#4020c0,#ffff00,8.95,AAA
#4020d0,#ffff00,8.37,AAA
#4020e0,#ffff00,7.82,AAA
#4020f0,#ffff00,7.29,AAA
#403000,#ffff00,11.92,AAA
#403010,#ffff00,11.86,AAA
#403020,#ffff00,11.77,AAA
#403030,#ffff00,11.62,AAA
#403040,#ffff00,11.4,AAA
#403050,#ffff00,11.13,AAA
#403060,#ffff00,10.81,AAA
#403070,#ffff00,10.43,AAA
#403080,#ffff00,10.02,AAA
#403090,#ffff00,9.57,AAA
#4030a0,#ffff00,9.1,AAA
#4030b0,#ffff00,8.62,AAA
#4030c0,#ffff00,8.14,AAA
#4030d0,#ffff00,7.66,AAA
#4030e0,#ffff00,7.2,AAA
#4030f0,#ffff00,6.75,AA
#404000,#ffff00,10.02,AAA
#404010,#ffff00,9.98,AAA
#404020,#ffff00,9.92,AAA
#404030,#ffff00,9.81,AAA
#404040,#ffff00,9.66,AAA
#404050,#ffff00,9.46,AAA
#404060,#ffff00,9.22,AAA
#404070,#ffff00,8.95,AAA
#404080,#ffff00,8.64,AAA
#404090,#ffff00,8.31,AAA
#4040a0,#ffff00,7.95,AAA
#4040b0,#ffff00,7.58,AAA
#4040c0,#ffff00,7.21,AAA
#4040d0,#ffff00,6.83,AA
#4040e0,#ffff00,6.46,AA
#4040f0,#ffff00,6.09,AA
#405000,#ffff00,8.27,AAA
#405010,#ffff00,8.24,AAA
#405020,#ffff00,8.2,AAA
#405030,#ffff00,8.12,AAA
#405040,#ffff00,8.02,AAA
#405050,#ffff00,7.88,AAA
#405060,#ffff00,7.72,AAA
#405070,#ffff00,7.52,AAA
#405080,#ffff00,7.3,AAA
#405090,#ffff00,7.06,AAA
#4050a0,#ffff00,6.81,AA
#4050b0,#ffff00,6.54,AA
#4050c0,#ffff00,6.25,AA
#4050d0,#ffff00,5.97,AA
#4050e0,#ffff00,5.68,AA
#4050f0,#ffff00,5.4,AA
#406000,#ffff00,6.76,AA
#406010,#ffff00,6.75,AA
#406020,#ffff00,6.72,AA
#406030,#ffff00,6.67,AA
#406040,#ffff00,6.6,AA
#406050,#ffff00,6.5,AA
#406060,#ffff00,6.39,AA
#406070,#ffff00,6.26,AA
#406080,#ffff00,6.11,AA
#406090,#ffff00,5.94,AA
#4060a0,#ffff00,5.75,AA
#4060b0,#ffff00,5.56,AA
#4060c0,#ffff00,5.35,AA
#4060d0,#ffff00,5.14,AA
#4060e0,#ffff00,4.93,AA
#4060f0,#ffff00,4.71,AA
#407000,#ffff00,5.53,AA
#407010,#ffff00,5.52,AA
#407020,#ffff00,5.5,AA
#407030,#ffff00,5.47,AA
#407040,#ffff00,5.42,AA
#407050,#ffff00,5.36,AA
#407060,#ffff00,5.28,AA
#407070,#ffff00,5.19,AA
#407080,#ffff00,5.08,AA
#407090,#ffff00,4.97,AA
#4070a0,#ffff00,4.84,AA
#4070b0,#ffff00,4.7,AA
#4070c0,#ffff00,4.55,AA
#4070d0,#ffff00,4.4,None
#4070e0,#ffff00,4.24,None
#4070f0,#ffff00,4.08,None
#408000,#ffff00,4.54,AA
#408010,#ffff00,4.53,AA
#408020,#ffff00,4.52,AA
#408030,#ffff00,4.5,None
#408040,#ffff00,4.47,None
#408050,#ffff00,4.42,None
#408060,#ffff00,4.37,None
#408070,#ffff00,4.31,None
#408080,#ffff00,4.24,None
#408090,#ffff00,4.15,None
#4080a0,#ffff00,4.06,None
#4080b0,#ffff00,3.96,None
#4080c0,#ffff00,3.86,None
#4080d0,#ffff00,3.75,None
#4080e0,#ffff00,3.63,None
#4080f0,#ffff00,3.51,None
#409000,#ffff00,3.76,None
#409010,#ffff00,3.75,None
#409020,#ffff00,3.74,None
#409030,#ffff00,3.72,None
#409040,#ffff00,3.7,None
#409050,#ffff00,3.67,None
#409060,#ffff00,3.64,None
#409070,#ffff00,3.59,None
#409080,#ffff00,3.54,None
#409090,#ffff00,3.49,None
#4090a0,#ffff00,3.42,None
#4090b0,#ffff00,3.35,None
#4090c0,#ffff00,3.28,None
#4090d0,#ffff00,3.2,None
#4090e0,#ffff00,3.11,None
#4090f0,#ffff00,3.02,None
#40a000,#ffff00,3.13,None
#40a010,#ffff00,3.13,None
#40a020,#ffff00,3.12,None
#40a030,#ffff00,3.11,None
#40a040,#ffff00,3.09,None
#40a050,#ffff00,3.07,None
#40a060,#ffff00,3.05,None
#40a070,#ffff00,3.02,None
#40a080,#ffff00,2.98,None
#40a090,#ffff00,2.94,None
#40a0a0,#ffff00,2.9,None
#40a0b0,#ffff00,2.85,None
#40a0c0,#ffff00,2.79,None
#40a0d0,#ffff00,2.73,None
#40a0e0,#ffff00,2.67,None
#40a0f0,#ffff00,2.61,None
#40b000,#ffff00,2.63,None
#40b010,#ffff00,2.63,None
#40b020,#ffff00,2.63,None
#40b030,#ffff00,2.62,None
#40b040,#ffff00,2.61,None
#40b050,#ffff00,2.59,None
#40b060,#ffff00,2.57,None
#40b070,#ffff00,2.55,None
#40b080,#ffff00,2.53,None
#40b090,#ffff00,2.5,None
#40b0a0,#ffff00,2.46,None
#40b0b0,#ffff00,2.43,None
#40b0c0,#ffff00,2.39,None
#40b0d0,#ffff00,2.35,None
#40b0e0,#ffff00,2.3,None
#40b0f0,#ffff00,2.25,None
#40c000,#ffff00,2.23,None
#40c010,#ffff00,2.23,None
#40c020,#ffff00,2.23,None
#40c030,#ffff00,2.22,None
#40c040,#ffff00,2.21,None
#40c050,#ffff00,2.2,None
#40c060,#ffff00,2.19,None
#40c070,#ffff00,2.17,None
#40c080,#ffff00,2.16,None
#40c090,#ffff00,2.13,None
#40c0a0,#ffff00,2.11,None
#40c0b0,#ffff00,2.08,None
#40c0c0,#ffff00,2.05,None
#40c0d0,#ffff00,2.02,None
#40c0e0,#ffff00,1.99,None
#40c0f0,#ffff00,1.95,None
#40d000,#ffff00,1.91,None
#40d010,#ffff00,1.91,None
#40d020,#ffff00,1.91,None
#40d030,#ffff00,1.9,None
#40d040,#ffff00,1.9,None
#40d050,#ffff00,1.89,None
#40d060,#ffff00,1.88,None
#40d070,#ffff00,1.87,None
#40d080,#ffff00,1.85,None
#40d090,#ffff00,1.84,None
#40d0a0,#ffff00,1.82,None
#40d0b0,#ffff00,1.8,None
#40d0c0,#ffff00,1.78,None
#40d0d0,#ffff00,1.75,None
#40d0e0,#ffff00,1.73,None
#40d0f0,#ff00ff,1.72,None
#40e000,#ff00ff,1.77,None
#40e010,#ff00ff,1.78,None
#40e020,#ff00ff,1.78,None
#40e030,#ff00ff,1.78,None
#40e040,#ff00ff,1.79,None
#40e050,#ff00ff,1.79,None
#40e060,#ff00ff,1.8,None
#40e070,#ff00ff,1.81,None
#40e080,#ff00ff,1.82,None
#40e090,#ff00ff,1.83,None
#40e0a0,#ff00ff,1.85,None
#40e0b0,#ff00ff,1.87,None
#40e0c0,#ff00ff,1.89,None
#40e0d0,#ff00ff,1.91,None
#40e0e0,#ff00ff,1.93,None
#40e0f0,#ff00ff,1.96,None
#40f000,#ff00ff,2.04,None
#40f010,#ff00ff,2.04,None
#40f020,#ff00ff,2.05,None
#40f030,#ff00ff,2.05,None
#40f040,#ff00ff,2.05,None
#40f050,#ff00ff,2.06,None
#40f060,#ff00ff,2.07,None
#40f070,#ff00ff,2.08,None
#40f080,#ff00ff,2.09,None
#40f090,#ff00ff,2.1,None
#40f0a0,#ff00ff,2.12,None
#40f0b0,#ff00ff,2.14,None
#40f0c0,#ff00ff,2.16,None
#40f0d0,#ff00ff,2.18,None
#40f0e0,#ff00ff,2.2,None
#40f0f0,#ff00ff,2.23,None
#500000,#ffff00,14.58,AAA
#500010,#ffff00,14.5,AAA
#500020,#ffff00,14.36,AAA
#500030,#ffff00,14.13,AAA
#500040,#ffff00,13.82,AAA
#500050,#ffff00,13.42,AAA
#500060,#ffff00,12.95,AAA
#500070,#ffff00,12.42,AAA
#500080,#ffff00,11.83,AAA
#500090,#ffff00,11.21,AAA
#5000a0,#ffff00,10.58,AAA
#5000b0,#ffff00,9.94,AAA
#5000c0,#ffff00,9.3,AAA
#5000d0,#ffff00,8.68,AAA
#5000e0,#ffff00,8.09,AAA
#5000f0,#ffff00,7.52,AAA
#501000,#ffff00,13.82,AAA
#501010,#ffff00,13.75,AAA
#501020,#ffff00,13.62,AAA
#501030,#ffff00,13.41,AAA
#501040,#ffff00,13.13,AAA
#501050,#ffff00,12.77,AAA
#501060,#ffff00,12.35,AAA
#501070,#ffff00,11.86,AAA
#501080,#ffff00,11.32,AAA
#501090,#ffff00,10.76,AAA
#5010a0,#ffff00,10.17,AAA
#5010b0,#ffff00,9.58,AAA
#5010c0,#ffff00,8.99,AAA
#5010d0,#ffff00,8.41,AAA
#5010e0,#ffff00,7.85,AAA
#5010f0,#ffff00,7.31,AAA
#502000,#ffff00,12.64,AAA
#502010,#ffff00,12.57,AAA
#502020,#ffff00,12.47,AAA
#502030,#ffff00,12.3,AAA
#502040,#ffff00,12.06,AAA
#502050,#ffff00,11.76,AAA
#502060,#ffff00,11.39,AAA
#502070,#ffff00,10.98,AAA
#502080,#ffff00,10.52,AAA
#502090,#ffff00,10.03,AAA
#5020a0,#ffff00,9.51,AAA
#5020b0,#ffff00,8.99,AAA
#5020c0,#ffff00,8.47,AAA
#5020d0,#ffff00,7.95,AAA
#5020e0,#ffff00,7.45,AAA
#5020f0,#ffff00,6.97,AA
#503000,#ffff00,11.09,AAA
#503010,#ffff00,11.04,AAA
#503020,#ffff00,10.96,AAA
#503030,#ffff00,10.83,AAA
#503040,#ffff00,10.64,AAA
#503050,#ffff00,10.4,AAA
#503060,#ffff00,10.12,AAA
#503070,#ffff00,9.79,AAA
#503080,#ffff00,9.42,AAA
#503090,#ffff00,9.03,AAA
#5030a0,#ffff00,8.61,AAA
#5030b0,#ffff00,8.18,AAA
#5030c0,#ffff00,7.74,AAA
#5030d0,#ffff00,7.31,AAA
#5030e0,#ffff00,6.89,AA
#5030f0,#ffff00,6.47,AA
#504000,#ffff00,9.43,AAA
#504010,#ffff00,9.39,AAA
#504020,#ffff00,9.33,AAA
#504030,#ffff00,9.24,AAA
#504040,#ffff00,9.1,AAA
#504050,#ffff00,8.93,AAA
#504060,#ffff00,8.72,AAA
#504070,#ffff00,8.47,AAA
#504080,#ffff00,8.2,AAA
#504090,#ffff00,7.89,AAA
#5040a0,#ffff00,7.57,AAA
#5040b0,#ffff00,7.24,AAA
#5040c0,#ffff00,6.9,AA
#5040d0,#ffff00,6.55,AA
#5040e0,#ffff00,6.21,AA
#5040f0,#ffff00,5.87,AA
#505000,#ffff00,7.86,AAA
#505010,#ffff00,7.83,AAA
#505020,#ffff00,7.79,AAA
#505030,#ffff00,7.73,AAA
#505040,#ffff00,7.63,AAA
#505050,#ffff00,7.51,AAA
#505060,#ffff00,7.36,AAA
#505070,#ffff00,7.18,AAA
#505080,#ffff00,6.98,AA
#505090,#ffff00,6.76,AA
#5050a0,#ffff00,6.53,AA
#5050b0,#ffff00,6.28,AA
#5050c0,#ffff00,6.02,AA
#5050d0,#ffff00,5.75,AA
#5050e0,#ffff00,5.49,AA
#5050f0,#ffff00,5.22,AA
#506000,#ffff00,6.49,AA
#506010,#ffff00,6.47,AA
#506020,#ffff00,6.44,AA
#506030,#ffff00,6.4,AA
#506040,#ffff00,6.33,AA
#506050,#ffff00,6.25,AA
#506060,#ffff00,6.14,AA
#506070,#ffff00,6.02,AA
#506080,#ffff00,5.88,AA
#506090,#ffff00,5.72,AA
#5060a0,#ffff00,5.55,AA
#5060b0,#ffff00,5.37,AA
#5060c0,#ffff00,5.18,AA
#5060d0,#ffff00,4.98,AA
#5060e0,#ffff00,4.78,AA
#5060f0,#ffff00,4.58,AA
#507000,#ffff00,5.34,AA
#507010,#ffff00,5.33,AA
#507020,#ffff00,5.31,AA
#507030,#ffff00,5.28,AA
#507040,#ffff00,5.24,AA
#507050,#ffff00,5.18,AA
#507060,#ffff00,5.11,AA
#507070,#ffff00,5.02,AA
#507080,#ffff00,4.93,AA
#507090,#ffff00,4.81,AA
#5070a0,#ffff00,4.69,AA
#5070b0,#ffff00,4.56,AA
#5070c0,#ffff00,4.42,None
#5070d0,#ffff00,4.28,None
#5070e0,#ffff00,4.13,None
#5070f0,#ffff00,3.98,None
#508000,#ffff00,4.42,None
#508010,#ffff00,4.41,None
#508020,#ffff00,4.39,None
#508030,#ffff00,4.37,None
#508040,#ffff00,4.34,None
#508050,#ffff00,4.3,None
#508060,#ffff00,4.25,None
#508070,#ffff00,4.19,None
#508080,#ffff00,4.13,None
#508090,#ffff00,4.05,None
#5080a0,#ffff00,3.96,None
#5080b0,#ffff00,3.87,None
#5080c0,#ffff00,3.77,None
#5080d0,#ffff00,3.66,None
#5080e0,#ffff00,3.55,None
#5080f0,#ffff00,3.44,None
#509000,#ffff00,3.67,None
#509010,#ffff00,3.66,None
#509020,#ffff00,3.65,None
#509030,#ffff00,3.64,None
#509040,#ffff00,3.62,None
#509050,#ffff00,3.59,None
#509060,#ffff00,3.56,None
#509070,#ffff00,3.51,None
#509080,#ffff00,3.47,None
#509090,#ffff00,3.41,None
#5090a0,#ffff00,3.35,None
#5090b0,#ffff00,3.28,None
#5090c0,#ffff00,3.21,None
#5090d0,#ffff00,3.13,None
#5090e0,#ffff00,3.05,None
#5090f0,#ffff00,2.97,None
#50a000,#ffff00,3.07,None
#50a010,#ffff00,3.07,None
#50a020,#ffff00,3.06,None
#50a030,#ffff00,3.05,None
#50a040,#ffff00,3.04,None
#50a050,#ffff00,3.02,None
#50a060,#ffff00,2.99,None
#50a070,#ffff00,2.96,None
#50a080,#ffff00,2.93,None
#50a090,#ffff00,2.89,None
#50a0a0,#ffff00,2.84,None
#50a0b0,#ffff00,2.8,None
#50a0c0,#ffff00,2.74,None
#50a0d0,#ffff00,2.69,None
#50a0e0,#ffff00,2.63,None
#50a0f0,#ffff00,2.56,None
#50b000,#ffff00,2.59,None
#50b010,#ffff00,2.59,None
#50b020,#ffff00,2.58,None
#50b030,#ffff00,2.58,None
#50b040,#ffff00,2.56,None
#50b050,#ffff00,2.55,None
#50b060,#ffff00,2.53,None
#50b070,#ffff00,2.51,None
#50b080,#ffff00,2.49,None
#50b090,#ffff00,2.46,None
#50b0a0,#ffff00,2.43,None
#50b0b0,#ffff00,2.39,None
#50b0c0,#ffff00,2.35,None
#50b0d0,#ffff00,2.31,None
#50b0e0,#ffff00,2.27,None
#50b0f0,#ffff00,2.22,None
#50c000,#ffff00,2.2,None
#50c010,#ffff00,2.2,None
#50c020,#ffff00,2.2,None
#50c030,#ffff00,2.19,None
#50c040,#ffff00,2.18,None
#50c050,#ffff00,2.17,None
#50c060,#ffff00,2.16,None
#50c070,#ffff00,2.15,None
#50c080,#ffff00,2.13,None
#50c090,#ffff00,2.11,None
#50c0a0,#ffff00,2.08,None
#50c0b0,#ffff00,2.06,None
#50c0c0,#ffff00,2.03,None
#50c0d0,#ffff00,2.0,None
#50c0e0,#ffff00,1.96,None
#50c0f0,#ffff00,1.93,None
#50d000,#ffff00,1.89,None
#50d010,#ffff00,1.89,None
#50d020,#ffff00,1.88,None
#50d030,#ffff00,1.88,None
#50d040,#ffff00,1.87,None
#50d050,#ffff00,1.87,None
#50d060,#ffff00,1.86,None
#50d070,#ffff00,1.85,None
#50d080,#ffff00,1.83,None
#50d090,#ffff00,1.82,None
#50d0a0,#ffff00,1.8,None
#50d0b0,#ffff00,1.78,None
#50d0c0,#ffff00,1.76,None
#50d0d0,#ffff00,1.73,None
#50d0e0,#ffff00,1.71,None
#50d0f0,#ff00ff,1.74,None
#50e000,#ff00ff,1.79,None
#50e010,#ff00ff,1.79,None
#50e020,#ff00ff,1.8,None
#50e030,#ff00ff,1.8,None
#50e040,#ff00ff,1.8,None
#50e050,#ff00ff,1.81,None
#50e060,#ff00ff,1.82,None
#50e070,#ff00ff,1.83,None
#50e080,#ff00ff,1.84,None
#50e090,#ff00ff,1.85,None
#50e0a0,#ff00ff,1.87,None
#50e0b0,#ff00ff,1.89,None
#50e0c0,#ff00ff,1.91,None
#50e0d0,#ff00ff,1.93,None
#50e0e0,#ff00ff,1.95,None
#50e0f0,#ff00ff,1.98,None
#50f000,#ff00ff,2.06,None
#50f010,#ff00ff,2.06,None
#50f020,#ff00ff,2.06,None
#50f030,#ff00ff,2.07,None
#50f040,#ff00ff,2.07,None
#50f050,#ff00ff,2.08,None
#50f060,#ff00ff,2.09,None
#50f070,#ff00ff,2.1,None
#50f080,#ff00ff,2.11,None
#50f090,#ff00ff,2.12,None
#50f0a0,#ff00ff,2.14,None
#50f0b0,#ff00ff,2.16,None
#50f0c0,#ff00ff,2.18,None
#50f0d0,#ff00ff,2.2,None
#50f0e0,#ff00ff,2.22,None
#50f0f0,#ff00ff,2.25,None
#600000,#ffff00,13.06,AAA
#600010,#ffff00,13.0,AAA
#600020,#ffff00,12.88,AAA
#600030,#ffff00,12.7,AAA
#600040,#ffff00,12.45,AAA
#600050,#ffff00,12.12,AAA
#600060,#ffff00,11.74,AAA
