color,bestColor,contrast,compliance
#6070a0,#ffa500,2.46,None
#6070b0,#ffa500,2.39,None
#6070c0,#ffa500,2.32,None
#6070d0,#ffa500,2.25,None
#6070e0,#800080,2.19,None
#6070f0,#800080,2.28,None
#608000,#ffa500,2.32,None
#608010,#ffa500,2.32,None
#608020,#ffa500,2.31,None
#608030,#ffa500,2.3,None
#608040,#ffa500,2.28,None
#608050,#ffa500,2.26,None
#608060,#ffa500,2.24,None
#608070,#ffa500,2.21,None
#608080,#800080,2.2,None
#608090,#800080,2.24,None
#6080a0,#800080,2.28,None
#6080b0,#800080,2.34,None
#6080c0,#800080,2.4,None
#6080d0,#800080,2.47,None
#6080e0,#800080,2.54,None
#6080f0,#800080,2.62,None
#609000,#800080,2.46,None
#609010,#800080,2.46,None
#609020,#800080,2.47,None
#609030,#800080,2.48,None
#609040,#800080,2.49,None
#609050,#800080,2.51,None
#609060,#800080,2.54,None
#609070,#800080,2.57,None
#609080,#800080,2.6,None
#609090,#800080,2.64,None
#6090a0,#800080,2.69,None
#6090b0,#800080,2.74,None
#6090c0,#800080,2.8,None
#6090d0,#800080,2.87,None
#6090e0,#800080,2.94,None
#6090f0,#800080,3.03,None
#60a000,#800080,2.93,None
#60a010,#800080,2.93,None
#60a020,#800080,2.94,None
#60a030,#800080,2.95,None
#60a040,#800080,2.96,None
#60a050,#800080,2.98,None
#60a060,#800080,3.0,None
#60a070,#800080,3.03,None
#60a080,#800080,3.07,None
#60a090,#800080,3.11,None
#60a0a0,#800080,3.15,None
#60a0b0,#800080,3.21,None
#60a0c0,#800080,3.27,None
#60a0d0,#800080,3.34,None
#60a0e0,#800080,3.41,None
#60a0f0,#800080,3.49,None
#60b000,#800080,3.46,None
#60b010,#800080,3.46,None
#60b020,#800080,3.47,None
#60b030,#800080,3.48,None
#60b040,#800080,3.49,None
#60b050,#800080,3.51,None
#60b060,#800080,3.53,None
#60b070,#800080,3.56,None
#60b080,#800080,3.6,None
#60b090,#800080,3.64,None
#60b0a0,#800080,3.68,None
#60b0b0,#800080,3.74,None
#60b0c0,#800080,3.8,None
#60b0d0,#800080,3.87,None
#60b0e0,#800080,3.94,None
#60b0f0,#800080,4.02,None
#60c000,#800080,4.05,None
#60c010,#800080,4.06,None
#60c020,#800080,4.06,None
#60c030,#800080,4.07,None
#60c040,#800080,4.09,None
#60c050,#800080,4.11,None
#60c060,#800080,4.13,None
#60c070,#800080,4.16,None
#60c080,#800080,4.19,None
#60c090,#800080,4.23,None
#60c0a0,#800080,4.28,None
#60c0b0,#800080,4.33,None
#60c0c0,#800080,4.39,None
#60c0d0,#800080,4.46,None
#60c0e0,#800080,4.54,AA
#60c0f0,#800080,4.62,AA
#60d000,#800080,4.72,AA
#60d010,#800080,4.72,AA
#60d020,#800080,4.73,AA
#60d030,#800080,4.74,AA
#60d040,#800080,4.75,AA
#60d050,#800080,4.77,AA
#60d060,#800080,4.79,AA
#60d070,#800080,4.82,AA
#60d080,#800080,4.86,AA
#60d090,#800080,4.9,AA
#60d0a0,#800080,4.95,AA
#60d0b0,#800080,5.0,AA
#60d0c0,#800080,5.06,AA
#60d0d0,#800080,5.13,AA
#60d0e0,#800080,5.2,AA
#60d0f0,#800080,5.28,AA
#60e000,#800080,5.45,AA
#60e010,#800080,5.46,AA
#60e020,#800080,5.46,AA
#60e030,#800080,5.47,AA
#60e040,#800080,5.49,AA
#60e050,#800080,5.51,AA
#60e060,#800080,5.53,AA
#60e070,#800080,5.56,AA
#60e080,#800080,5.59,AA
#60e090,#800080,5.63,AA
#60e0a0,#800080,5.68,AA
#60e0b0,#800080,5.74,AA
#60e0c0,#800080,5.8,AA
#60e0d0,#800080,5.86,AA
#60e0e0,#800080,5.94,AA
#60e0f0,#800080,6.02,AA
#60f000,#800080,6.26,AA
#60f010,#800080,6.27,AA
#60f020,#800080,6.27,AA
#60f030,#800080,6.28,AA
#60f040,#800080,6.3,AA
#60f050,#800080,6.31,AA
#60f060,#800080,6.34,AA
#60f070,#800080,6.37,AA
#60f080,#800080,6.4,AA
#60f090,#800080,6.44,AA
#60f0a0,#800080,6.49,AA
#60f0b0,#800080,6.54,AA
#60f0c0,#800080,6.6,AA
#60f0d0,#800080,6.67,AA
#60f0e0,#800080,6.74,AA
#60f0f0,#800080,6.83,AA
#700000,#ffa500,6.3,AA
#700010,#ffa500,6.27,AA
#700020,#ffa500,6.22,AA
#700030,#ffa500,6.14,AA
#700040,#ffa500,6.03,AA
#700050,#ffa500,5.89,AA
#700060,#ffa500,5.72,AA
#700070,#ffa500,5.53,AA
#700080,#ffa500,5.32,AA
#700090,#ffa500,5.08,AA
#7000a0,#ffa500,4.84,AA
#7000b0,#ffa500,4.59,AA
#7000c0,#ffa500,4.34,None
#7000d0,#ffa500,4.09,None
#7000e0,#ffa500,3.85,None
#7000f0,#ffa500,3.61,None
#701000,#ffa500,6.03,AA
#701010,#ffa500,6.01,AA
#701020,#ffa500,5.96,AA
#701030,#ffa500,5.89,AA
#701040,#ffa500,5.79,AA
#701050,#ffa500,5.66,AA
#701060,#ffa500,5.5,AA
#701070,#ffa500,5.32,AA
#701080,#ffa500,5.13,AA
#701090,#ffa500,4.91,AA
#7010a0,#ffa500,4.68,AA
#7010b0,#ffa500,4.45,None
#7010c0,#ffa500,4.21,None
#7010d0,#ffa500,3.98,None
#7010e0,#ffa500,3.75,None
#7010f0,#ffa500,3.52,None
#702000,#ffa500,5.61,AA
#702010,#ffa500,5.59,AA
#702020,#ffa500,5.55,AA
#702030,#ffa500,5.49,AA
#702040,#ffa500,5.4,AA
#702050,#ffa500,5.29,AA
#702060,#ffa500,5.15,AA
#702070,#ffa500,4.99,AA
#702080,#ffa500,4.82,AA
#702090,#ffa500,4.63,AA
#7020a0,#ffa500,4.43,None
#7020b0,#ffa500,4.22,None
#7020c0,#ffa500,4.0,None
#7020d0,#ffa500,3.79,None
#7020e0,#ffa500,3.58,None
#7020f0,#ffa500,3.37,None
#703000,#ffa500,5.04,AA
#703010,#ffa500,5.02,AA
#703020,#ffa500,4.99,AA
#703030,#ffa500,4.94,AA
#703040,#ffa500,4.87,AA
#703050,#ffa500,4.77,AA
#703060,#ffa500,4.66,AA
#703070,#ffa500,4.53,AA
#703080,#ffa500,4.39,None
#703090,#ffa500,4.23,None
#7030a0,#ffa500,4.06,None
#7030b0,#ffa500,3.88,None
#7030c0,#ffa500,3.7,None
#7030d0,#ffa500,3.52,None
#7030e0,#ffa500,3.34,None
#7030f0,#ffa500,3.16,None
#704000,#ffa500,4.39,None
#704010,#ffa500,4.38,None
#704020,#ffa500,4.35,None
#704030,#ffa500,4.31,None
#704040,#ffa500,4.26,None
#704050,#ffa500,4.19,None
#704060,#ffa500,4.1,None
#704070,#ffa500,4.0,None
#704080,#ffa500,3.89,None
#704090,#ffa500,3.76,None
#7040a0,#ffa500,3.63,None
#7040b0,#ffa500,3.49,None
#7040c0,#ffa500,3.34,None
#7040d0,#ffa500,3.19,None
#7040e0,#ffa500,3.04,None
#7040f0,#ffa500,2.89,None
#705000,#ffa500,3.75,None
#705010,#ffa500,3.74,None
#705020,#ffa500,3.72,None
#705030,#ffa500,3.69,None
#705040,#ffa500,3.65,None
#705050,#ffa500,3.6,None
#705060,#ffa500,3.54,None
#705070,#ffa500,3.46,None
#705080,#ffa500,3.38,None
#705090,#ffa500,3.28,None
#7050a0,#ffa500,3.18,None
#7050b0,#ffa500,3.07,None
#7050c0,#ffa500,2.96,None
#7050d0,#ffa500,2.84,None
#7050e0,#ffa500,2.72,None
#7050f0,#ffa500,2.6,None
#706000,#ffa500,3.16,None
#706010,#ffa500,3.16,None
#706020,#ffa500,3.14,None
#706030,#ffa500,3.12,None
#706040,#ffa500,3.09,None
#706050,#ffa500,3.06,None
#706060,#ffa500,3.01,None
#706070,#ffa500,2.96,None
#706080,#ffa500,2.89,None
#706090,#ffa500,2.82,None
#7060a0,#ffa500,2.75,None
#7060b0,#ffa500,2.67,None
#7060c0,#ffa500,2.58,None
#7060d0,#ffa500,2.49,None
#7060e0,#ffa500,2.4,None
#7060f0,#ffa500,2.3,None
#707000,#ffa500,2.65,None
#707010,#ffa500,2.65,None
#707020,#ffa500,2.64,None
#707030,#ffa500,2.63,None
#707040,#ffa500,2.61,None
#707050,#ffa500,2.58,None
#707060,#ffa500,2.55,None
#707070,#ffa500,2.51,None
#707080,#ffa500,2.46,None
#707090,#ffa500,2.41,None
#7070a0,#ffa500,2.36,None
#7070b0,#ffa500,2.3,None
#7070c0,#ffa500,2.23,None
#7070d0,#800080,2.21,None
#7070e0,#800080,2.28,None
#7070f0,#800080,2.36,None
#708000,#ffa500,2.23,None
#708010,#ffa500,2.22,None
#708020,#ffa500,2.22,None
#708030,#ffa500,2.21,None
#708040,#ffa500,2.19,None
#708050,#800080,2.19,None
#708060,#800080,2.22,None
#708070,#800080,2.25,None
#708080,#800080,2.28,None
#708090,#800080,2.32,None
#7080a0,#800080,2.37,None
#7080b0,#800080,2.42,None
#7080c0,#800080,2.48,None
#7080d0,#800080,2.55,None
#7080e0,#800080,2.63,None
#7080f0,#800080,2.71,None
#709000,#800080,2.55,None
#709010,#800080,2.55,None
#709020,#800080,2.56,None
#709030,#800080,2.57,None
#709040,#800080,2.58,None
#709050,#800080,2.6,None
#709060,#800080,2.62,None
#709070,#800080,2.65,None
#709080,#800080,2.69,None
#709090,#800080,2.73,None
#7090a0,#800080,2.77,None
#7090b0,#800080,2.83,None
#7090c0,#800080,2.89,None
#7090d0,#800080,2.96,None
#7090e0,#800080,3.03,None
#7090f0,#800080,3.11,None
#70a000,#800080,3.01,None
#70a010,#800080,3.02,None
#70a020,#800080,3.02,None
#70a030,#800080,3.03,None
#70a040,#800080,3.05,None
#70a050,#800080,3.06,None
#70a060,#800080,3.09,None
#70a070,#800080,3.12,None
#70a080,#800080,3.15,None
#70a090,#800080,3.19,None
#70a0a0,#800080,3.24,None
#70a0b0,#800080,3.29,None
#70a0c0,#800080,3.35,None
#70a0d0,#800080,3.42,None
#70a0e0,#800080,3.5,None
#70a0f0,#800080,3.58,None
#70b000,#800080,3.54,None
#70b010,#800080,3.55,None
#70b020,#800080,3.55,None
#70b030,#800080,3.56,None
#70b040,#800080,3.58,None
#70b050,#800080,3.59,None
#70b060,#800080,3.62,None
#70b070,#800080,3.65,None
#70b080,#800080,3.68,None
#70b090,#800080,3.72,None
#70b0a0,#800080,3.77,None
#70b0b0,#800080,3.82,None
#70b0c0,#800080,3.88,None
#70b0d0,#800080,3.95,None
#70b0e0,#800080,4.03,None
#70b0f0,#800080,4.11,None
#70c000,#800080,4.14,None
#70c010,#800080,4.14,None
#70c020,#800080,4.15,None
#70c030,#800080,4.16,None
#70c040,#800080,4.17,None
#70c050,#800080,4.19,None
#70c060,#800080,4.22,None
#70c070,#800080,4.24,None
#70c080,#800080,4.28,None
#70c090,#800080,4.32,None
#70c0a0,#800080,4.37,None
#70c0b0,#800080,4.42,None
#70c0c0,#800080,4.48,None
#70c0d0,#800080,4.55,AA
#70c0e0,#800080,4.62,AA
#70c0f0,#800080,4.7,AA
#70d000,#800080,4.8,AA
#70d010,#800080,4.81,AA
#70d020,#800080,4.81,AA
#70d030,#800080,4.82,AA
#70d040,#800080,4.84,AA
#70d050,#800080,4.86,AA
#70d060,#800080,4.88,AA
#70d070,#800080,4.91,AA
#70d080,#800080,4.94,AA
#70d090,#800080,4.98,AA
#70d0a0,#800080,5.03,AA
#70d0b0,#800080,5.09,AA
#70d0c0,#800080,5.15,AA
#70d0d0,#800080,5.21,AA
#70d0e0,#800080,5.29,AA
#70d0f0,#800080,5.37,AA
#70e000,#800080,5.54,AA
#70e010,#800080,5.54,AA
#70e020,#800080,5.55,AA
#70e030,#800080,5.56,AA
#70e040,#800080,5.57,AA
#70e050,#800080,5.59,AA
#70e060,#800080,5.62,AA
#70e070,#800080,5.64,AA
#70e080,#800080,5.68,AA
#70e090,#800080,5.72,AA
#70e0a0,#800080,5.77,AA
#70e0b0,#800080,5.82,AA
#70e0c0,#800080,5.88,AA
#70e0d0,#800080,5.95,AA
#70e0e0,#800080,6.02,AA
#70e0f0,#800080,6.1,AA
#70f000,#800080,6.35,AA
#70f010,#800080,6.35,AA
#70f020,#800080,6.36,AA
#70f030,#800080,6.37,AA
#70f040,#800080,6.38,AA
#70f050,#800080,6.4,AA
#70f060,#800080,6.42,AA
#70f070,#800080,6.45,AA
#70f080,#800080,6.49,AA
#70f090,#800080,6.53,AA
#70f0a0,#800080,6.58,AA
#70f0b0,#800080,6.63,AA
#70f0c0,#800080,6.69,AA
#70f0d0,#800080,6.76,AA
#70f0e0,#800080,6.83,AA
#70f0f0,#800080,6.91,AA
#800000,#ffa500,5.54,AA
#800010,#ffa500,5.52,AA
#800020,#ffa500,5.49,AA
#800030,#ffa500,5.42,AA
#800040,#ffa500,5.34,AA
#800050,#ffa500,5.23,AA
#800060,#ffa500,5.1,AA
#800070,#ffa500,4.94,AA
#800080,#ffa500,4.77,AA
#800090,#ffa500,4.58,AA
#8000a0,#ffa500,4.38,None
#8000b0,#ffa500,4.18,None
#8000c0,#ffa500,3.97,None
#8000d0,#ffa500,3.76,None
#8000e0,#ffa500,3.55,None
#8000f0,#ffa500,3.35,None
#801000,#ffa500,5.34,AA
#801010,#ffa500,5.32,AA
#801020,#ffa500,5.28,AA
#801030,#ffa500,5.23,AA
#801040,#ffa500,5.15,AA
#801050,#ffa500,5.05,AA
#801060,#ffa500,4.92,AA
#801070,#ffa500,4.78,AA
#801080,#ffa500,4.62,AA
#801090,#ffa500,4.44,None
#8010a0,#ffa500,4.25,None
#8010b0,#ffa500,4.06,None
#8010c0,#ffa500,3.86,None
#8010d0,#ffa500,3.66,None
#8010e0,#ffa500,3.47,None
#8010f0,#ffa500,3.27,None
#802000,#ffa500,5.01,AA
#802010,#ffa500,4.99,AA
#802020,#ffa500,4.96,AA
#802030,#ffa500,4.91,AA
#802040,#ffa500,4.84,AA
#802050,#ffa500,4.75,AA
#802060,#ffa500,4.64,AA
#802070,#ffa500,4.51,AA
#802080,#ffa500,4.37,None
#802090,#ffa500,4.21,None
#8020a0,#ffa500,4.04,None
#8020b0,#ffa500,3.87,None
#8020c0,#ffa500,3.69,None
#8020d0,#ffa500,3.5,None
#8020e0,#ffa500,3.32,None
#8020f0,#ffa500,3.14,None
#803000,#ffa500,4.54,AA
#803010,#ffa500,4.53,AA
#803020,#ffa500,4.5,AA
#803030,#ffa500,4.46,None
#803040,#ffa500,4.4,None
#803050,#ffa500,4.33,None
#803060,#ffa500,4.24,None
#803070,#ffa500,4.13,None
#803080,#ffa500,4.01,None
#803090,#ffa500,3.88,None
#8030a0,#ffa500,3.73,None
#8030b0,#ffa500,3.58,None
#8030c0,#ffa500,3.43,None
#8030d0,#ffa500,3.27,None
#8030e0,#ffa500,3.11,None
#8030f0,#ffa500,2.95,None
#804000,#ffa500,4.01,None
#804010,#ffa500,4.0,None
#804020,#ffa500,3.98,None
#804030,#ffa500,3.95,None
#804040,#ffa500,3.9,None
#804050,#ffa500,3.84,None
#804060,#ffa500,3.77,None
#804070,#ffa500,3.69,None
#804080,#ffa500,3.59,None
#804090,#ffa500,3.48,None
#8040a0,#ffa500,3.37,None
#8040b0,#ffa500,3.24,None
#8040c0,#ffa500,3.12,None
#8040d0,#ffa500,2.99,None
#8040e0,#ffa500,2.85,None
#8040f0,#ffa500,2.72,None
#805000,#ffa500,3.47,None
#805010,#ffa500,3.46,None
#805020,#ffa500,3.45,None
#805030,#ffa500,3.42,None
#805040,#ffa500,3.39,None
#805050,#ffa500,3.34,None
#805060,#ffa500,3.29,None
#805070,#ffa500,3.22,None
#805080,#ffa500,3.15,None
#805090,#ffa500,3.07,None
#8050a0,#ffa500,2.98,None
#8050b0,#ffa500,2.88,None
#8050c0,#ffa500,2.78,None
#8050d0,#ffa500,2.67,None
#8050e0,#ffa500,2.57,None
#8050f0,#ffa500,2.46,None
#806000,#ffa500,2.96,None
#806010,#ffa500,2.96,None
#806020,#ffa500,2.94,None
#806030,#ffa500,2.93,None
#806040,#ffa500,2.9,None
#806050,#ffa500,2.87,None
#806060,#ffa500,2.83,None
#806070,#ffa500,2.78,None
#806080,#ffa500,2.72,None
#806090,#ffa500,2.66,None
#8060a0,#ffa500,2.59,None
#8060b0,#ffa500,2.52,None
#8060c0,#ffa500,2.44,None
#8060d0,#ffa500,2.36,None
#8060e0,#ffa500,2.28,None
#8060f0,#ffa500,2.19,None
#807000,#ffa500,2.51,None
#807010,#ffa500,2.51,None
#807020,#ffa500,2.5,None
#807030,#ffa500,2.49,None
#807040,#ffa500,2.47,None
#807050,#ffa500,2.44,None
#807060,#ffa500,2.41,None
#807070,#ffa500,2.38,None
#807080,#ffa500,2.34,None
#807090,#ffa500,2.29,None
#8070a0,#ffa500,2.24,None
#8070b0,#ffa500,2.19,None
#8070c0,#800080,2.24,None
#8070d0,#800080,2.31,None
#8070e0,#800080,2.38,None
#8070f0,#800080,2.46,None
#808000,#800080,2.25,None
#808010,#800080,2.25,None
#808020,#800080,2.25,None
#808030,#800080,2.26,None
#808040,#800080,2.28,None
#808050,#800080,2.3,None
#808060,#800080,2.32,None
#808070,#800080,2.35,None
#808080,#800080,2.38,None
#808090,#800080,2.43,None
#8080a0,#800080,2.47,None
#8080b0,#800080,2.53,None
#8080c0,#800080,2.59,None
#8080d0,#800080,2.65,None
#8080e0,#800080,2.73,None
#8080f0,#800080,2.81,None
#809000,#800080,2.65,None
#809010,#800080,2.65,None
#809020,#800080,2.66,None
#809030,#800080,2.67,None
#809040,#800080,2.68,None
#809050,#800080,2.7,None
#809060,#800080,2.73,None
#809070,#800080,2.75,None
#809080,#800080,2.79,None
#809090,#800080,2.83,None
#8090a0,#800080,2.88,None
#8090b0,#800080,2.93,None
#8090c0,#800080,2.99,None
#8090d0,#800080,3.06,None
#8090e0,#800080,3.13,None
#8090f0,#800080,3.21,None
#80a000,#800080,3.12,None
#80a010,#800080,3.12,None
#80a020,#800080,3.12,None
#80a030,#800080,3.13,None
#80a040,#800080,3.15,None
#80a050,#800080,3.17,None
#80a060,#800080,3.19,None
#80a070,#800080,3.22,None
#80a080,#800080,3.26,None
#80a090,#800080,3.3,None
#80a0a0,#800080,3.34,None
#80a0b0,#800080,3.4,None
#80a0c0,#800080,3.46,None
#80a0d0,#800080,3.52,None
#80a0e0,#800080,3.6,None
#80a0f0,#800080,3.68,None
#80b000,#800080,3.65,None
#80b010,#800080,3.65,None
#80b020,#800080,3.65,None
#80b030,#800080,3.66,None
#80b040,#800080,3.68,None
#80b050,#800080,3.7,None
#80b060,#800080,3.72,None
#80b070,#800080,3.75,None
#80b080,#800080,3.79,None
#80b090,#800080,3.83,None
#80b0a0,#800080,3.87,None
#80b0b0,#800080,3.93,None
#80b0c0,#800080,3.99,None
#80b0d0,#800080,4.05,None
#80b0e0,#800080,4.13,None
#80b0f0,#800080,4.21,None
#80c000,#800080,4.24,None
#80c010,#800080,4.25,None
#80c020,#800080,4.25,None
#80c030,#800080,4.26,None
#80c040,#800080,4.28,None
#80c050,#800080,4.29,None
#80c060,#800080,4.32,None
#80c070,#800080,4.35,None
#80c080,#800080,4.38,None
#80c090,#800080,4.42,None
#80c0a0,#800080,4.47,None
#80c0b0,#800080,4.52,AA
#80c0c0,#800080,4.58,AA
#80c0d0,#800080,4.65,AA
#80c0e0,#800080,4.72,AA
#80c0f0,#800080,4.81,AA
#80d000,#800080,4.91,AA
#80d010,#800080,4.91,AA
#80d020,#800080,4.92,AA
#80d030,#800080,4.93,AA
#80d040,#800080,4.94,AA
#80d050,#800080,4.96,AA
#80d060,#800080,4.98,AA
#80d070,#800080,5.01,AA
#80d080,#800080,5.05,AA
#80d090,#800080,5.09,AA
#80d0a0,#800080,5.13,AA
#80d0b0,#800080,5.19,AA
#80d0c0,#800080,5.25,AA
#80d0d0,#800080,5.32,AA
#80d0e0,#800080,5.39,AA
#80d0f0,#800080,5.47,AA
#80e000,#800080,5.64,AA
#80e010,#800080,5.65,AA
#80e020,#800080,5.65,AA
#80e030,#800080,5.66,AA
#80e040,#800080,5.68,AA
#80e050,#800080,5.69,AA
#80e060,#800080,5.72,AA
#80e070,#800080,5.75,AA
#80e080,#800080,5.78,AA
#80e090,#800080,5.82,AA
#80e0a0,#800080,5.87,AA
#80e0b0,#800080,5.92,AA
#80e0c0,#800080,5.98,AA
#80e0d0,#800080,6.05,AA
#80e0e0,#800080,6.13,AA
#80e0f0,#800080,6.21,AA
#80f000,#800080,6.45,AA
#80f010,#800080,6.45,AA
#80f020,#800080,6.46,AA
#80f030,#800080,6.47,AA
#80f040,#800080,6.48,AA
#80f050,#800080,6.5,AA
#80f060,#800080,6.53,AA
#80f070,#800080,6.56,AA
#80f080,#800080,6.59,AA
#80f090,#800080,6.63,AA
#80f0a0,#800080,6.68,AA
#80f0b0,#800080,6.73,AA
#80f0c0,#800080,6.79,AA
#80f0d0,#800080,6.86,AA
#80f0e0,#800080,6.93,AA
#80f0f0,#800080,7.01,AAA
#900000,#ffa500,4.86,AA
#900010,#ffa500,4.85,AA
#900020,#ffa500,4.82,AA
#900030,#ffa500,4.77,AA
#900040,#ffa500,4.71,AA
#900050,#ffa500,4.62,AA
#900060,#ffa500,4.52,AA
#900070,#ffa500,4.39,None
#900080,#ffa500,4.26,None
#900090,#ffa500,4.11,None
#9000a0,#ffa500,3.95,None
#9000b0,#ffa500,3.78,None
#9000c0,#ffa500,3.61,None
#9000d0,#ffa500,3.43,None
#9000e0,#ffa500,3.26,None
#9000f0,#ffa500,3.09,None
#901000,#ffa500,4.71,AA
#901010,#ffa500,4.69,AA
#901020,#ffa500,4.66,AA
#901030,#ffa500,4.62,AA
#901040,#ffa500,4.56,AA
#901050,#ffa500,4.48,None
#901060,#ffa500,4.38,None
#901070,#ffa500,4.26,None
#901080,#ffa500,4.14,None
#901090,#ffa500,3.99,None
#9010a0,#ffa500,3.84,None
#9010b0,#ffa500,3.68,None
#9010c0,#ffa500,3.52,None
#9010d0,#ffa500,3.35,None
#9010e0,#ffa500,3.19,None
#9010f0,#ffa500,3.02,None
#902000,#ffa500,4.44,None
#902010,#ffa500,4.43,None
#902020,#ffa500,4.41,None
#902030,#ffa500,4.37,None
#902040,#ffa500,4.31,None
#902050,#ffa500,4.24,None
#902060,#ffa500,4.15,None
#902070,#ffa500,4.05,None
#902080,#ffa500,3.93,None
#902090,#ffa500,3.8,None
#9020a0,#ffa500,3.67,None
#9020b0,#ffa500,3.52,None
#9020c0,#ffa500,3.37,None
#9020d0,#ffa500,3.22,None
#9020e0,#ffa500,3.07,None
#9020f0,#ffa500,2.91,None
#903000,#ffa500,4.08,None
#903010,#ffa500,4.06,None
#903020,#ffa500,4.04,None
#903030,#ffa500,4.01,None
#903040,#ffa500,3.96,None
#903050,#ffa500,3.9,None
#903060,#ffa500,3.83,None
#903070,#ffa500,3.74,None
#903080,#ffa500,3.64,None
#903090,#ffa500,3.53,None
#9030a0,#ffa500,3.41,None
#9030b0,#ffa500,3.29,None
#9030c0,#ffa500,3.16,None
#9030d0,#ffa500,3.02,None
#9030e0,#ffa500,2.89,None
#9030f0,#ffa500,2.75,None
#904000,#ffa500,3.64,None
#904010,#ffa500,3.63,None
#904020,#ffa500,3.62,None
#904030,#ffa500,3.59,None
#904040,#ffa500,3.55,None
#904050,#ffa500,3.5,None
#904060,#ffa500,3.44,None
#904070,#ffa500,3.37,None
#904080,#ffa500,3.29,None
#904090,#ffa500,3.2,None
#9040a0,#ffa500,3.1,None
#9040b0,#ffa500,3.0,None
#9040c0,#ffa500,2.89,None
#9040d0,#ffa500,2.78,None
#9040e0,#ffa500,2.66,None
#9040f0,#ffa500,2.55,None
#905000,#ffa500,3.19,None
#905010,#ffa500,3.18,None
#905020,#ffa500,3.17,None
#905030,#ffa500,3.15,None
#905040,#ffa500,3.12,None
#905050,#ffa500,3.08,None
#905060,#ffa500,3.04,None
#905070,#ffa500,2.98,None
#905080,#ffa500,2.92,None
#905090,#ffa500,2.85,None
#9050a0,#ffa500,2.77,None
#9050b0,#ffa500,2.69,None
#9050c0,#ffa500,2.6,None
#9050d0,#ffa500,2.51,None
#9050e0,#ffa500,2.41,None
#9050f0,#ffa500,2.32,None
#906000,#ffa500,2.76,None
#906010,#ffa500,2.75,None
#906020,#ffa500,2.74,None
#906030,#ffa500,2.73,None
#906040,#ffa500,2.7,None
#906050,#ffa500,2.68,None
#906060,#ffa500,2.64,None
#906070,#ffa500,2.6,None
#906080,#ffa500,2.55,None
#906090,#ffa500,2.5,None
#9060a0,#ffa500,2.44,None
#9060b0,#ffa500,2.37,None
#9060c0,#ffa500,2.3,None
#9060d0,#ffa500,2.23,None
#9060e0,#800080,2.21,None
#9060f0,#800080,2.3,None
#907000,#ffa500,2.36,None
#907010,#ffa500,2.36,None
#907020,#ffa500,2.35,None
#907030,#ffa500,2.34,None
#907040,#ffa500,2.32,None
#907050,#ffa500,2.3,None
#907060,#ffa500,2.28,None
#907070,#ffa500,2.24,None
#907080,#ffa500,2.21,None
#907090,#800080,2.2,None
#9070a0,#800080,2.25,None
#9070b0,#800080,2.3,None
#9070c0,#800080,2.36,None
#9070d0,#800080,2.43,None
#9070e0,#800080,2.5,None
#9070f0,#800080,2.58,None
#908000,#800080,2.37,None
#908010,#800080,2.37,None
#908020,#800080,2.37,None
#908030,#800080,2.38,None
#908040,#800080,2.4,None
#908050,#800080,2.42,None
#908060,#800080,2.44,None
#908070,#800080,2.47,None
#908080,#800080,2.51,None
#908090,#800080,2.55,None
#9080a0,#800080,2.59,None
#9080b0,#800080,2.65,None
#9080c0,#800080,2.71,None
#9080d0,#800080,2.77,None
#9080e0,#800080,2.85,None
#9080f0,#800080,2.93,None
#909000,#800080,2.77,None
#909010,#800080,2.77,None
#909020,#800080,2.78,None
#909030,#800080,2.79,None
#909040,#800080,2.8,None
#909050,#800080,2.82,None
#909060,#800080,2.85,None
#909070,#800080,2.87,None
#909080,#800080,2.91,None
#909090,#800080,2.95,None
#9090a0,#800080,3.0,None
#9090b0,#800080,3.05,None
#9090c0,#800080,3.11,None
#9090d0,#800080,3.18,None
#9090e0,#800080,3.25,None
#9090f0,#800080,3.33,None
#90a000,#800080,3.24,None
#90a010,#800080,3.24,None
#90a020,#800080,3.25,None
#90a030,#800080,3.25,None
#90a040,#800080,3.27,None
#90a050,#800080,3.29,None
#90a060,#800080,3.31,None
#90a070,#800080,3.34,None
#90a080,#800080,3.38,None
#90a090,#800080,3.42,None
#90a0a0,#800080,3.46,None
#90a0b0,#800080,3.52,None
#90a0c0,#800080,3.58,None
#90a0d0,#800080,3.64,None
#90a0e0,#800080,3.72,None
#90a0f0,#800080,3.8,None
#90b000,#800080,3.77,None
#90b010,#800080,3.77,None
#90b020,#800080,3.78,None
#90b030,#800080,3.78,None
#90b040,#800080,3.8,None
#90b050,#800080,3.82,None
#90b060,#800080,3.84,None
#90b070,#800080,3.87,None
#90b080,#800080,3.91,None
#90b090,#800080,3.95,None
#90b0a0,#800080,3.99,None
#90b0b0,#800080,4.05,None
#90b0c0,#800080,4.11,None
#90b0d0,#800080,4.17,None
#90b0e0,#800080,4.25,None
#90b0f0,#800080,4.33,None
#90c000,#800080,4.36,None
#90c010,#800080,4.37,None
#90c020,#800080,4.37,None
#90c030,#800080,4.38,None
#90c040,#800080,4.4,None
#90c050,#800080,4.41,None
#90c060,#800080,4.44,None
#90c070,#800080,4.47,None
#90c080,#800080,4.5,AA
#90c090,#800080,4.54,AA
#90c0a0,#800080,4.59,AA
#90c0b0,#800080,4.64,AA
#90c0c0,#800080,4.7,AA
#90c0d0,#800080,4.77,AA
#90c0e0,#800080,4.84,AA
#90c0f0,#800080,4.93,AA
#90d000,#800080,5.03,AA
